CaseID,Activity,Timestamp,Resource
265,0,2011-01-11 10:42:43.292000+00:00,1
265,1,2011-01-13 09:20:52.791000+00:00,6
265,5,2011-01-13 09:21:09.735000+00:00,6
265,7,2011-01-13 09:21:24.502000+00:00,6
265,3,2011-01-13 09:21:59.109000+00:00,6
265,4,2011-01-13 09:22:14.108000+00:00,6
266,0,2011-01-11 13:09:18.394000+00:00,24
266,5,2011-01-11 13:11:20.424000+00:00,24
266,7,2011-01-11 13:11:36.208000+00:00,24
266,1,2011-01-12 10:47:01.218000+00:00,8
266,3,2011-01-12 10:47:15.588000+00:00,8
266,4,2011-01-12 14:01:12.940000+00:00,2
267,0,2011-01-11 13:28:22.812000+00:00,23
267,5,2011-01-11 13:52:59.433000+00:00,23
267,7,2011-01-11 13:53:19.335000+00:00,23
267,1,2011-01-12 10:45:22.480000+00:00,8
267,3,2011-01-12 10:45:36.126000+00:00,8
267,4,2011-01-12 14:01:30.274000+00:00,2
268,0,2011-01-11 13:41:26.858000+00:00,24
268,5,2011-01-11 13:42:07.187000+00:00,24
268,7,2011-01-11 13:43:57.211000+00:00,24
268,1,2011-01-12 10:42:55.939000+00:00,8
268,3,2011-01-12 10:43:08.537000+00:00,8
268,4,2011-01-12 13:43:41.124000+00:00,2
269,0,2011-01-12 13:45:57.475000+00:00,24
269,1,2011-01-13 10:15:12.572000+00:00,8
269,3,2011-01-13 10:15:33.108000+00:00,8
269,4,2011-01-18 08:40:48.568000+00:00,2
269,5,2011-01-24 07:59:58.170000+00:00,24
269,7,2011-01-24 08:00:21.103000+00:00,24
270,0,2011-01-12 13:54:04.422000+00:00,24
270,5,2011-01-12 14:20:58.827000+00:00,24
270,7,2011-01-12 14:21:16.895000+00:00,24
270,1,2011-01-13 10:17:26.872000+00:00,8
270,3,2011-01-13 10:17:40.718000+00:00,8
270,4,2011-01-18 08:42:16.277000+00:00,2
271,0,2011-01-13 08:54:02.081000+00:00,7
271,5,2011-01-14 07:20:20.482000+00:00,7
271,7,2011-01-14 07:20:51.784000+00:00,7
271,1,2011-01-14 07:23:19.475000+00:00,7
271,3,2011-02-17 10:57:53.105000+00:00,7
271,4,2011-02-17 14:00:55.430000+00:00,2
272,0,2011-01-13 09:23:04.049000+00:00,3
272,1,2011-01-13 09:23:53.689000+00:00,3
272,5,2011-01-13 09:56:43.766000+00:00,3
272,7,2011-01-13 09:57:02.562000+00:00,3
272,3,2011-01-13 10:06:13.687000+00:00,8
272,4,2011-01-18 08:39:28.814000+00:00,2
273,0,2011-01-13 10:34:18.143000+00:00,23
273,1,2011-01-13 15:01:07.457000+00:00,8
273,3,2011-01-13 15:04:41.638000+00:00,8
273,4,2011-01-18 08:45:26.978000+00:00,2
273,5,2011-01-24 09:11:55.548000+00:00,23
273,7,2011-01-24 09:14:45.458000+00:00,23
274,0,2011-01-13 10:38:56.153000+00:00,31
274,5,2011-01-13 10:39:27.720000+00:00,31
274,7,2011-01-13 10:40:11.410000+00:00,31
274,1,2011-01-13 15:09:20.719000+00:00,8
274,3,2011-01-13 15:09:38.658000+00:00,8
274,4,2011-01-18 08:46:52.717000+00:00,2
275,0,2011-01-13 11:18:48.641000+00:00,3
275,1,2011-01-13 11:19:49.949000+00:00,3
275,3,2011-01-13 11:24:35.501000+00:00,8
275,5,2011-01-13 11:27:27.358000+00:00,3
275,17,2011-01-17 13:44:31.552000+00:00,33
275,4,2011-01-18 08:43:42.315000+00:00,2
275,5,2011-01-18 09:41:00.512000+00:00,3
275,17,2011-01-18 09:46:37.453000+00:00,3
275,5,2011-01-18 09:47:07.678000+00:00,3
275,17,2011-01-18 09:48:04.717000+00:00,3
275,5,2011-01-18 09:53:05.790000+00:00,3
275,7,2011-01-18 10:04:49.352000+00:00,3
276,0,2011-01-13 11:35:15.762000+00:00,15
277,0,2011-01-13 13:24:54.305000+00:00,3
277,1,2011-01-13 13:25:56.228000+00:00,3
277,5,2011-01-13 13:26:41.361000+00:00,3
277,7,2011-01-13 13:27:01.109000+00:00,3
277,3,2011-01-13 15:17:16.640000+00:00,8
277,4,2011-01-18 08:53:21.844000+00:00,2
278,0,2011-01-13 14:00:42.373000+00:00,24
278,1,2011-01-13 15:25:51.513000+00:00,8
278,3,2011-01-13 15:26:26.698000+00:00,8
278,4,2011-01-14 08:39:01.188000+00:00,2
278,5,2011-01-18 10:50:28.597000+00:00,7
278,7,2011-01-18 10:50:51.180000+00:00,7
279,0,2011-01-13 14:12:26.011000+00:00,24
279,1,2011-01-13 15:23:42.177000+00:00,8
279,3,2011-01-13 15:23:53.685000+00:00,8
279,5,2011-01-14 07:13:13.195000+00:00,24
279,7,2011-01-14 07:14:07.545000+00:00,24
279,4,2011-01-14 08:29:06.653000+00:00,2
280,0,2011-01-13 14:13:10.761000+00:00,6
280,5,2011-01-13 14:13:40.597000+00:00,6
280,7,2011-01-13 14:14:01.163000+00:00,6
280,1,2011-01-13 14:14:30.109000+00:00,6
280,3,2011-01-13 15:27:39.707000+00:00,8
280,4,2011-01-14 08:19:42.487000+00:00,2
281,0,2011-01-13 14:16:25.244000+00:00,24
281,1,2011-01-13 15:28:51.610000+00:00,8
281,3,2011-01-13 15:29:02.459000+00:00,8
281,5,2011-01-14 09:04:18.865000+00:00,24
281,7,2011-01-14 09:04:36.681000+00:00,24
281,4,2011-01-14 09:05:20.024000+00:00,2
282,0,2011-01-13 14:48:54.503000+00:00,3
282,1,2011-01-13 14:49:37.672000+00:00,3
282,3,2011-01-13 15:32:11.122000+00:00,8
282,5,2011-01-13 16:07:14.033000+00:00,3
282,7,2011-01-14 06:47:15.029000+00:00,3
282,4,2011-01-14 08:52:11.811000+00:00,2
283,0,2011-01-14 07:06:51.863000+00:00,7
283,5,2011-01-14 07:08:01.042000+00:00,7
283,7,2011-01-14 07:08:26.001000+00:00,7
283,1,2011-02-04 12:09:08.172000+00:00,1
283,3,2011-02-04 12:11:07.780000+00:00,1
283,4,2011-02-04 12:27:34.329000+00:00,1
284,0,2011-01-14 13:16:02.335000+00:00,6
284,1,2011-01-14 13:16:34.590000+00:00,6
284,5,2011-01-14 13:16:52.078000+00:00,6
284,3,2011-01-14 13:18:46.191000+00:00,6
284,4,2011-01-18 08:31:34.057000+00:00,2
284,7,2011-01-31 10:30:46.404000+00:00,6
285,0,2011-01-14 14:36:32.573000+00:00,3
285,1,2011-01-17 11:38:13.316000+00:00,4
285,3,2011-01-19 13:54:45.337000+00:00,8
285,4,2011-01-24 10:20:09.442000+00:00,2
285,5,2011-01-25 15:55:54.784000+00:00,3
285,7,2011-01-25 15:56:12.975000+00:00,3
286,0,2011-01-14 15:03:09.840000+00:00,31
286,5,2011-01-17 08:06:42.726000+00:00,31
286,7,2011-01-17 08:09:14.670000+00:00,31
286,1,2011-01-17 12:47:49.460000+00:00,4
286,2,2011-01-20 12:39:54.930000+00:00,31
286,1,2011-01-20 12:40:10.916000+00:00,31
286,3,2011-01-20 12:41:34.147000+00:00,31
286,4,2011-01-24 10:04:54.827000+00:00,2
287,0,2011-01-15 12:42:05.411000+00:00,15
288,0,2011-01-17 08:36:13.653000+00:00,11
288,5,2011-01-17 08:41:11.425000+00:00,11
288,7,2011-01-17 08:41:38.083000+00:00,11
288,1,2011-01-17 11:38:43.397000+00:00,4
288,3,2011-01-19 13:55:55.230000+00:00,8
288,4,2011-01-24 10:43:44.009000+00:00,2
289,0,2011-01-17 08:36:33.985000+00:00,6
289,1,2011-01-17 08:37:09.764000+00:00,6
289,3,2011-01-17 08:37:39.327000+00:00,6
289,4,2011-01-17 08:38:16.995000+00:00,6
289,5,2011-01-17 08:38:26.926000+00:00,6
289,7,2011-01-17 08:38:45.924000+00:00,6
290,0,2011-01-17 10:08:48.046000+00:00,3
290,1,2011-01-17 10:09:50.532000+00:00,3
290,3,2011-01-17 10:58:20.624000+00:00,8
290,5,2011-01-18 07:41:58.518000+00:00,3
290,7,2011-01-18 07:42:16.927000+00:00,3
290,4,2011-01-18 09:12:55.742000+00:00,2
291,0,2011-01-17 10:50:08.510000+00:00,3
291,1,2011-01-17 10:50:56.307000+00:00,3
291,3,2011-01-17 11:08:19.897000+00:00,8
291,5,2011-01-18 08:48:46.250000+00:00,3
291,6,2011-01-18 08:49:33.297000+00:00,3
291,5,2011-01-18 08:49:51.532000+00:00,3
291,7,2011-01-18 08:50:05.744000+00:00,3
291,4,2011-01-18 09:09:36.866000+00:00,2
292,0,2011-01-17 12:08:29.581000+00:00,10
292,1,2011-01-17 12:08:52.108000+00:00,10
292,5,2011-01-17 12:09:12.513000+00:00,10
292,7,2011-01-17 12:09:27.162000+00:00,10
292,3,2011-01-19 13:57:14.202000+00:00,8
292,4,2011-01-24 10:02:55.996000+00:00,2
293,0,2011-01-17 12:52:35.916000+00:00,10
293,1,2011-01-17 12:52:51.477000+00:00,10
293,5,2011-01-17 12:53:08.838000+00:00,10
293,7,2011-01-17 12:53:38.250000+00:00,10
293,3,2011-01-19 14:05:34.699000+00:00,8
293,4,2011-01-24 10:48:28.585000+00:00,2
294,0,2011-01-17 12:58:21.153000+00:00,11
294,5,2011-01-17 12:59:31.321000+00:00,11
294,7,2011-01-17 13:00:14.123000+00:00,11
294,1,2011-01-19 14:06:31.204000+00:00,8
294,3,2011-01-19 14:09:37.013000+00:00,8
294,4,2011-01-24 10:29:18.142000+00:00,2
295,0,2011-01-17 13:09:30.414000+00:00,3
295,1,2011-01-17 13:10:22.198000+00:00,3
295,5,2011-01-17 14:09:43.827000+00:00,3
295,7,2011-01-17 14:14:08.197000+00:00,3
295,3,2011-01-19 14:07:32.811000+00:00,8
295,4,2011-01-21 13:14:59.560000+00:00,2
296,0,2011-01-17 13:15:36.633000+00:00,1
296,5,2011-01-17 13:20:38.278000+00:00,1
296,6,2011-01-18 13:08:06.004000+00:00,1
296,5,2011-01-18 13:08:35.153000+00:00,1
296,7,2011-01-18 13:09:19.866000+00:00,1
296,1,2011-03-30 08:00:52.380000+00:00,1
296,3,2011-03-30 09:15:20.861000+00:00,8
296,4,2011-03-31 06:49:54.077000+00:00,2
297,0,2011-01-18 07:12:04.353000+00:00,6
297,1,2011-01-18 07:12:37.316000+00:00,6
297,3,2011-01-18 14:29:10.307000+00:00,6
297,4,2011-01-24 09:51:31.787000+00:00,2
297,5,2011-01-31 12:26:10.607000+00:00,6
297,7,2011-01-31 12:26:27.235000+00:00,6
298,0,2011-01-18 08:27:21.804000+00:00,19
298,5,2011-01-18 08:27:38.295000+00:00,19
298,7,2011-01-18 08:28:01.375000+00:00,19
298,1,2011-01-18 08:39:19.245000+00:00,19
298,3,2011-01-18 08:40:52.540000+00:00,19
298,4,2011-01-18 08:41:45.512000+00:00,19
299,0,2011-01-18 11:53:37.525000+00:00,11
299,5,2011-01-18 11:54:37.901000+00:00,11
299,7,2011-01-18 11:55:08.036000+00:00,11
299,1,2011-02-07 14:33:18.597000+00:00,4
299,2,2011-02-09 13:00:41.522000+00:00,11
299,1,2011-02-09 14:06:11.727000+00:00,8
299,3,2011-02-09 14:06:28.296000+00:00,8
299,4,2011-02-11 07:38:09.108000+00:00,2
300,0,2011-01-19 09:10:46.594000+00:00,15
301,0,2011-01-19 09:11:57.658000+00:00,15
302,0,2011-01-19 09:12:28.533000+00:00,15
303,0,2011-01-19 09:13:09.527000+00:00,15
304,0,2011-01-19 10:02:30.901000+00:00,22
304,1,2011-01-19 10:03:09.168000+00:00,22
304,5,2011-01-19 10:04:13.688000+00:00,22
304,3,2011-01-19 10:04:31.732000+00:00,22
304,4,2011-01-19 10:04:58.566000+00:00,22
304,7,2011-01-19 10:06:00.493000+00:00,22
305,0,2011-01-19 14:05:04.530000+00:00,11
305,5,2011-01-19 14:05:33.840000+00:00,11
305,7,2011-01-19 14:06:03.508000+00:00,11
305,1,2011-02-07 14:31:47.396000+00:00,4
305,2,2011-03-21 11:08:33.771000+00:00,11
305,1,2011-03-21 12:11:10.252000+00:00,11
305,2,2011-03-21 12:14:54.468000+00:00,11
305,1,2011-03-21 12:16:27.307000+00:00,11
305,2,2011-03-21 12:51:17.484000+00:00,11
305,1,2011-03-21 12:53:05.298000+00:00,11
305,3,2011-03-21 12:53:23.131000+00:00,11
305,4,2011-03-21 12:53:37.981000+00:00,11
306,0,2011-01-19 15:28:08.208000+00:00,10
306,1,2011-01-21 08:14:19.467000+00:00,10
306,3,2011-01-21 08:14:32.449000+00:00,10
306,5,2011-01-21 08:14:58.812000+00:00,10
306,7,2011-01-21 08:15:11.544000+00:00,10
306,4,2011-01-24 11:13:40.735000+00:00,2
307,0,2011-01-19 16:08:59.152000+00:00,3
307,1,2011-01-19 16:09:55.928000+00:00,3
307,5,2011-01-20 06:51:24.410000+00:00,3
307,7,2011-01-20 07:38:19.981000+00:00,3
307,3,2011-01-21 08:24:24.968000+00:00,8
307,4,2011-01-24 11:20:40.484000+00:00,2
308,0,2011-01-20 12:56:59.677000+00:00,31
308,1,2011-01-20 12:59:54.727000+00:00,31
308,3,2011-01-20 13:00:12.609000+00:00,31
308,4,2011-01-24 11:00:28.441000+00:00,2
308,5,2011-01-25 08:13:56.754000+00:00,31
308,7,2011-01-25 08:14:15.919000+00:00,31
309,0,2011-01-20 13:06:00.418000+00:00,31
309,1,2011-01-20 13:09:11.295000+00:00,31
309,3,2011-01-20 13:09:32.926000+00:00,31
309,4,2011-01-24 10:08:35.372000+00:00,2
309,5,2011-01-25 09:03:39.049000+00:00,31
309,7,2011-01-25 09:03:58.554000+00:00,31
310,0,2011-01-20 13:59:06.147000+00:00,34
310,5,2011-01-20 14:03:04.970000+00:00,34
310,12,2011-01-20 14:03:49.691000+00:00,34
310,5,2011-01-20 14:04:34.320000+00:00,34
310,7,2011-01-20 14:05:29.600000+00:00,34
310,1,2011-01-25 09:06:48.377000+00:00,20
310,3,2011-01-26 12:13:15.164000+00:00,5
310,4,2011-02-17 13:45:27.116000+00:00,2
311,0,2011-01-20 17:14:09.459000+00:00,19
311,1,2011-01-20 17:15:16.077000+00:00,19
311,5,2011-01-20 17:15:29.480000+00:00,19
311,7,2011-01-20 17:15:55.081000+00:00,19
311,3,2011-01-21 08:05:42.549000+00:00,8
311,4,2011-01-24 11:08:25.996000+00:00,2
312,0,2011-01-24 16:06:35.720000+00:00,17
312,1,2011-01-26 12:05:07.161000+00:00,5
312,3,2011-01-26 12:05:22.117000+00:00,5
312,4,2011-01-27 08:18:53.526000+00:00,17
312,5,2011-01-31 13:17:14.446000+00:00,17
312,7,2011-01-31 13:21:42.504000+00:00,17
313,0,2011-01-25 07:28:31.212000+00:00,10
313,1,2011-01-25 07:28:50.452000+00:00,10
313,3,2011-01-25 11:25:56.074000+00:00,8
313,4,2011-02-02 12:34:52.394000+00:00,2
313,5,2011-02-07 11:19:06.668000+00:00,10
313,7,2011-02-07 11:19:21.429000+00:00,10
314,0,2011-01-25 07:50:39.572000+00:00,24
314,1,2011-01-25 07:50:58.132000+00:00,24
314,5,2011-01-25 07:51:18.222000+00:00,24
314,7,2011-01-25 07:56:09.803000+00:00,24
314,3,2011-01-25 11:06:45.847000+00:00,8
314,4,2011-01-27 11:36:49.981000+00:00,24
315,0,2011-01-26 07:24:39.677000+00:00,15
316,0,2011-01-26 07:44:55.483000+00:00,10
316,1,2011-01-26 07:45:12.394000+00:00,10
316,3,2011-01-27 09:19:14.099000+00:00,8
316,4,2011-01-27 14:39:29.408000+00:00,10
316,5,2011-02-01 15:18:11.423000+00:00,10
316,7,2011-02-01 15:18:25.318000+00:00,10
317,0,2011-01-26 07:48:44.956000+00:00,10
317,1,2011-01-26 07:48:57.670000+00:00,10
317,3,2011-01-27 08:03:25.903000+00:00,8
317,4,2011-02-07 11:34:15.775000+00:00,10
317,5,2011-02-07 12:38:33.219000+00:00,10
317,7,2011-02-07 12:38:45.419000+00:00,10
318,0,2011-01-26 07:49:48.547000+00:00,0
318,5,2011-01-26 07:50:30.333000+00:00,0
318,7,2011-01-26 07:50:52.694000+00:00,0
318,1,2011-01-27 09:34:33.729000+00:00,8
318,3,2011-01-27 09:34:47.547000+00:00,8
318,4,2011-01-28 11:03:53.599000+00:00,15
318,8,2011-01-28 11:03:54.080000+00:00,15
319,0,2011-01-26 08:23:48.980000+00:00,16
319,5,2011-01-26 08:24:08.406000+00:00,16
319,7,2011-01-26 08:25:31.414000+00:00,16
319,1,2011-01-26 12:09:30.634000+00:00,5
319,3,2011-01-26 12:10:26.279000+00:00,5
319,4,2011-01-27 08:23:52.738000+00:00,17
320,0,2011-01-26 09:05:01.299000+00:00,16
320,5,2011-01-26 09:05:50.741000+00:00,16
320,7,2011-01-26 09:06:19.899000+00:00,16
320,1,2011-01-26 12:17:25.720000+00:00,5
320,3,2011-01-26 12:18:42.196000+00:00,5
320,4,2011-01-27 08:20:35.668000+00:00,17
321,0,2011-01-26 13:03:17.013000+00:00,15
322,0,2011-01-27 09:16:05.297000+00:00,1
322,1,2011-02-07 08:59:47.985000+00:00,11
322,5,2011-02-07 09:36:21.148000+00:00,11
322,7,2011-02-07 09:36:43.908000+00:00,11
322,3,2011-02-09 08:07:00.990000+00:00,11
322,4,2011-02-09 08:07:17.986000+00:00,11
323,0,2011-01-27 09:32:14.323000+00:00,35
323,1,2011-01-27 09:38:13.989000+00:00,8
323,3,2011-01-27 09:39:23.652000+00:00,8
323,4,2011-01-27 09:45:28.139000+00:00,35
323,5,2011-01-27 09:46:48.803000+00:00,35
323,7,2011-01-27 09:47:29.537000+00:00,35
324,0,2011-01-27 10:11:33.565000+00:00,35
324,1,2011-01-27 10:50:45.604000+00:00,8
324,3,2011-01-27 10:50:59.589000+00:00,8
324,4,2011-02-02 07:28:32.263000+00:00,35
324,5,2011-02-02 07:28:50.038000+00:00,35
324,7,2011-02-02 07:29:13.189000+00:00,35
324,19,2011-02-02 07:34:01.141000+00:00,35
324,20,2011-02-02 07:35:14.052000+00:00,35
324,21,2011-02-02 07:35:55.993000+00:00,35
324,22,2011-02-02 07:36:13.619000+00:00,35
325,0,2011-01-27 11:56:08.180000+00:00,18
325,1,2011-01-27 11:56:23.514000+00:00,18
325,5,2011-01-27 11:59:55.993000+00:00,18
325,7,2011-01-27 12:00:37.807000+00:00,18
325,3,2011-02-03 09:05:31.598000+00:00,17
325,4,2011-02-03 09:06:00.875000+00:00,17
326,0,2011-01-27 13:34:17.431000+00:00,18
326,1,2011-01-27 13:34:41.072000+00:00,18
326,5,2011-01-27 13:44:42.382000+00:00,18
326,7,2011-01-27 13:47:13.317000+00:00,18
326,3,2011-02-03 10:10:54.978000+00:00,17
326,4,2011-02-03 10:11:24.300000+00:00,17
327,0,2011-01-27 14:26:47.162000+00:00,19
327,1,2011-01-27 14:27:04.749000+00:00,19
327,3,2011-01-27 14:27:16.374000+00:00,19
327,4,2011-01-27 14:29:54.206000+00:00,19
327,5,2011-01-28 13:30:22.451000+00:00,19
327,7,2011-01-28 13:30:42.716000+00:00,19
328,0,2011-01-28 08:37:18.080000+00:00,24
328,1,2011-01-28 08:37:38.230000+00:00,24
328,3,2011-01-28 08:37:59.290000+00:00,24
328,4,2011-01-28 08:38:13.949000+00:00,24
328,5,2011-01-28 08:43:57.474000+00:00,24
328,7,2011-01-28 08:44:19.953000+00:00,24
329,0,2011-01-28 13:59:55.010000+00:00,15
330,0,2011-01-28 14:00:50.404000+00:00,15
331,0,2011-01-28 14:01:55.547000+00:00,24
331,1,2011-01-28 14:02:42.463000+00:00,24
331,3,2011-01-28 14:02:58.272000+00:00,24
331,4,2011-01-28 14:03:08.687000+00:00,24
331,5,2011-02-02 09:00:16.614000+00:00,24
331,7,2011-02-02 09:00:43.977000+00:00,24
332,0,2011-01-28 14:29:43.786000+00:00,10
332,1,2011-01-28 14:30:00.274000+00:00,10
332,3,2011-01-28 14:30:14.758000+00:00,10
332,4,2011-01-28 14:31:20.711000+00:00,10
332,5,2011-02-04 13:18:50.548000+00:00,10
332,7,2011-02-04 13:19:04.058000+00:00,10
333,0,2011-01-28 14:46:54.296000+00:00,15
334,0,2011-01-31 14:24:36.539000+00:00,17
334,1,2011-01-31 14:24:55.041000+00:00,17
334,3,2011-01-31 14:25:06.852000+00:00,17
334,4,2011-01-31 14:25:22.986000+00:00,17
334,5,2011-01-31 14:25:34.905000+00:00,17
334,7,2011-02-08 14:05:57.935000+00:00,18
335,0,2011-01-31 15:19:31.273000+00:00,17
335,1,2011-01-31 15:20:02.135000+00:00,17
335,5,2011-01-31 15:20:24.743000+00:00,17
335,3,2011-01-31 15:33:38.948000+00:00,8
335,4,2011-02-02 13:19:51.604000+00:00,2
335,7,2011-02-10 08:17:57.972000+00:00,17
336,0,2011-01-31 15:36:17.331000+00:00,17
336,1,2011-02-01 07:02:15.930000+00:00,8
336,3,2011-02-01 07:02:35.437000+00:00,8
336,5,2011-02-02 09:04:09.738000+00:00,18
336,7,2011-02-02 09:05:33.092000+00:00,18
336,4,2011-02-02 13:36:54.119000+00:00,2
337,0,2011-01-31 16:01:32.529000+00:00,17
337,1,2011-01-31 16:01:56.115000+00:00,17
337,3,2011-01-31 16:02:07.423000+00:00,17
337,4,2011-01-31 16:02:18.133000+00:00,17
337,5,2011-02-04 08:35:23.398000+00:00,17
337,7,2011-02-04 08:35:52.167000+00:00,17
338,0,2011-02-01 07:57:01.159000+00:00,36
338,1,2011-02-01 07:57:54.921000+00:00,17
338,3,2011-02-01 07:58:33.106000+00:00,17
338,4,2011-02-01 08:12:20.423000+00:00,17
338,5,2011-02-01 08:12:36.288000+00:00,17
338,7,2011-02-22 13:56:35.288000+00:00,18
339,0,2011-02-01 08:33:52.903000+00:00,6
339,1,2011-02-01 08:35:13.754000+00:00,6
339,5,2011-02-01 08:35:29.345000+00:00,6
339,7,2011-02-01 08:35:51.153000+00:00,6
339,3,2011-02-01 14:12:57.030000+00:00,8
339,4,2011-02-02 13:37:24.440000+00:00,2
340,0,2011-02-01 15:06:53.322000+00:00,6
340,1,2011-02-01 15:07:13.385000+00:00,6
340,5,2011-02-01 15:07:48.511000+00:00,6
340,7,2011-02-01 15:09:32.110000+00:00,6
340,3,2011-02-02 12:32:53.512000+00:00,8
340,4,2011-02-02 13:47:50.672000+00:00,2
341,0,2011-02-01 15:17:34.957000+00:00,22
341,5,2011-02-01 15:18:37.840000+00:00,22
341,1,2011-02-01 15:19:02.498000+00:00,22
341,3,2011-02-01 15:21:14.816000+00:00,22
341,4,2011-02-01 15:21:28.866000+00:00,22
341,13,2011-02-02 07:46:45.966000+00:00,22
341,18,2011-02-02 08:13:18.989000+00:00,22
341,5,2011-02-02 08:13:51.772000+00:00,22
341,6,2011-02-02 08:17:23.844000+00:00,22
341,5,2011-02-02 08:17:39.040000+00:00,22
341,7,2011-02-02 08:18:02.685000+00:00,22
342,0,2011-02-01 15:20:43.760000+00:00,17
342,1,2011-02-01 15:20:59.925000+00:00,17
342,3,2011-02-01 15:21:17.706000+00:00,17
342,4,2011-02-01 15:21:28.859000+00:00,17
342,5,2011-02-01 15:21:43.665000+00:00,17
342,7,2011-02-03 07:43:32.014000+00:00,18
343,0,2011-02-01 15:32:27.473000+00:00,17
343,1,2011-02-01 15:32:59.610000+00:00,17
343,3,2011-02-01 15:33:13.930000+00:00,17
343,4,2011-02-01 15:33:25.007000+00:00,17
343,5,2011-02-02 08:46:48.693000+00:00,18
343,7,2011-02-02 08:48:04.651000+00:00,18
344,0,2011-02-01 15:35:39.977000+00:00,3
344,1,2011-02-01 15:37:33.275000+00:00,3
344,5,2011-02-02 08:12:07.958000+00:00,3
344,6,2011-02-02 08:19:05.488000+00:00,3
344,5,2011-02-02 08:21:52.637000+00:00,3
344,6,2011-02-02 08:22:52.817000+00:00,3
344,5,2011-02-02 08:23:40.770000+00:00,3
344,6,2011-02-02 08:24:33.044000+00:00,3
344,5,2011-02-02 08:24:55.446000+00:00,3
344,7,2011-02-02 08:25:15.384000+00:00,3
344,3,2011-02-02 09:49:15.212000+00:00,3
344,4,2011-02-02 09:51:01.951000+00:00,3
345,0,2011-02-01 15:42:32.524000+00:00,17
345,1,2011-02-01 15:42:46.188000+00:00,17
345,3,2011-02-01 15:43:00.397000+00:00,17
345,4,2011-02-01 15:43:10.482000+00:00,17
345,5,2011-02-02 07:58:45.206000+00:00,18
345,7,2011-02-02 07:59:40.397000+00:00,18
346,0,2011-02-02 08:49:30.098000+00:00,24
346,5,2011-02-02 08:49:49.264000+00:00,24
346,7,2011-02-02 10:22:49.928000+00:00,24
346,1,2011-02-02 12:38:16.453000+00:00,8
346,3,2011-02-02 12:39:09.844000+00:00,8
346,4,2011-02-02 12:52:02.513000+00:00,2
347,0,2011-02-02 09:37:30.381000+00:00,35
347,1,2011-02-02 09:38:52.942000+00:00,35
347,3,2011-02-02 09:40:28.295000+00:00,35
347,4,2011-02-02 09:42:46.317000+00:00,35
347,5,2011-02-02 09:43:00.641000+00:00,35
347,7,2011-02-02 09:47:06.288000+00:00,35
348,0,2011-02-02 14:31:51.578000+00:00,7
348,1,2011-02-02 14:47:52.354000+00:00,7
348,3,2011-02-03 08:37:37.396000+00:00,7
348,4,2011-02-03 08:41:52.753000+00:00,7
348,5,2011-02-03 08:43:18.262000+00:00,7
348,6,2011-02-03 08:44:22.757000+00:00,7
348,5,2011-02-03 08:44:56.122000+00:00,7
348,6,2011-02-03 08:45:20.401000+00:00,7
348,5,2011-02-03 08:45:49.765000+00:00,7
348,7,2011-02-03 08:48:39.077000+00:00,7
349,0,2011-02-02 15:03:33.805000+00:00,18
349,1,2011-02-02 15:04:02.926000+00:00,18
349,5,2011-02-02 15:04:33.817000+00:00,18
349,7,2011-02-02 15:05:59.790000+00:00,18
349,3,2011-02-03 07:42:24.750000+00:00,17
349,4,2011-02-03 07:43:26.737000+00:00,17
350,0,2011-02-03 09:59:55.704000+00:00,22
350,1,2011-02-03 10:00:14.089000+00:00,22
350,3,2011-02-03 10:04:02.100000+00:00,1
350,4,2011-02-03 10:05:05.119000+00:00,1
350,5,2011-02-03 10:08:44.913000+00:00,22
350,7,2011-02-03 10:11:57.557000+00:00,22
351,0,2011-02-03 10:07:02.147000+00:00,19
351,1,2011-02-03 10:30:35.377000+00:00,8
351,3,2011-02-03 10:31:02.259000+00:00,8
351,5,2011-02-07 07:58:22.287000+00:00,19
351,7,2011-02-07 08:00:07.478000+00:00,19
351,4,2011-02-07 09:01:03.436000+00:00,1
352,0,2011-02-04 14:19:59.421000+00:00,17
352,1,2011-02-04 14:20:43.442000+00:00,17
352,3,2011-02-04 14:20:59.258000+00:00,17
352,4,2011-02-04 14:21:12.911000+00:00,17
352,5,2011-02-04 14:21:27.504000+00:00,17
352,7,2011-02-04 14:22:01.647000+00:00,17
353,0,2011-02-04 15:55:51.677000+00:00,17
353,1,2011-02-04 15:56:40.140000+00:00,17
353,3,2011-02-04 15:57:16.601000+00:00,17
353,4,2011-02-04 15:57:29.595000+00:00,17
353,5,2011-02-04 15:57:46.898000+00:00,17
353,7,2011-02-04 15:58:02.803000+00:00,17
354,0,2011-02-07 07:49:51.378000+00:00,6
354,5,2011-02-07 07:54:22.518000+00:00,6
354,1,2011-02-07 07:54:51.568000+00:00,6
354,3,2011-02-07 07:57:05.110000+00:00,6
354,4,2011-02-07 07:57:47.858000+00:00,6
354,7,2011-02-07 08:42:27.649000+00:00,6
355,0,2011-02-07 10:11:07.485000+00:00,3
355,1,2011-02-07 10:15:21.902000+00:00,3
355,3,2011-02-07 10:20:12.503000+00:00,3
355,4,2011-02-07 10:21:19.202000+00:00,3
355,5,2011-02-07 10:21:45.194000+00:00,3
355,7,2011-02-07 10:22:20.117000+00:00,3
356,0,2011-02-08 08:06:07.304000+00:00,15
357,0,2011-02-08 09:55:26.620000+00:00,17
357,1,2011-02-08 09:55:52.858000+00:00,17
357,5,2011-02-08 09:57:16.401000+00:00,17
